,11_SUR,18_DCM,18_SUR,22_SUR,23_DCM,25_DCM,25_SUR,30_DCM,31_SUR,32_DCM,32_SUR,33_SUR,34_DCM,34_SUR,36_DCM,36_SUR,37_OMZ,38_DCM,38_OMZ,38_SUR,39_DCM,39_OMZ,39_SUR,41_DCM,41_SUR,42_DCM,42_SUR,45_SUR,46_SUR,48_SUR,52_DCM,52_SUR,56_MES,56_SUR,58_DCM,62_SUR,64_DCM,64_MES,64_SUR,65_DCM,65_SUR,66_DCM,66_SUR,67_SUR,68_DCM,68_MES,68_SUR,70_MES,70_SUR,72_DCM,72_MES,72_SUR,76_DCM,76_MES,76_SUR,78_DCM,78_MES,78_SUR,82_DCM,82_SUR,84_SUR,85_DCM,85_MES,85_SUR,100_DCM,100_dDCM,100_SUR,102_DCM,102_MES,102_SUR,109_DCM,109_SUR,111_DCM,111_MES,111_SUR,122_DCM,122_MES,122_SUR,123_MIX,123_SUR,124_MIX,124_SUR,125_MIX,125_SUR,MSP114,137_DCM,137_MES,137_SUR,138_DCM,138_MES,138_SUR
VC_0010,0,0,6.947506829,0.587082389,0,0.761551805,0.258049365,0,0.265718299,0,0,0,0,0,0,2.870406892,4.143220085,0,4.287649244,0,0,1.061844078,0,19.64671829,0,0,0,0.903841806,0.847772943,0,0,0,0.596951566,0,0,0,0,0.261283531,0,0.514758165,0,0,0,5.847537906,0,0,0,9.226632394,4.641588385,1.008699128,23.72176987,4.686011322,0,1.982103512,0,0,1.095923441,0.583407618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.39809804,0,0,0.482939783,0
VC_0011,0,0,0,0,0,0,0,0,0,2.278067525,0,0,0,0,0,0,0,2.317045825,4.872171733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.655798657,0,0.209389166,0.196252057,6.188332457,0,2.814467596,1.156690998,0.173779885,0.270125391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.99297385,1.305253078,7.349117294,0,0,0,0,0,1.210847156,0,0,0,0,0.300158852,0.194017686,0,0,0,2.868005818,0,0,0.342921484,0,0,0.551629782,0,0,0,0,0,0,0,0,0
VC_0012,16.03974412,14.62868959,8.595912772,32.15582951,69.14148829,16.71738109,11.58887049,29.86382955,10.55009251,1.613546704,10.90035043,31.21133095,8.38501778,4.598824151,5.912697685,2.754001694,0.65172939,48.64169828,0.423774972,48.3486706,93.5908723,0.234543787,124.3478303,12.91164563,16.04010937,5.620266481,10.54176205,47.51589579,24.67627311,174.6180518,2.61766084,58.07609519,0,54.72908987,46.90940265,68.27504269,36.30875105,0,27.09917652,55.77585671,83.04390912,65.54666453,70.0730024,52.07702339,34.43921706,5.709382538,22.80071436,0,75.52910537,7.346510639,25.48522028,18.29705795,19.17262232,0.349409905,23.52665296,156.5973172,3.870472524,106.775866,148.7849056,82.2505724,737.5416655,195.6146382,8.081687317,11.85845389,130.5184318,8.169935645,304.5890256,185.4759538,125.4114089,287.0306728,58.55933956,27.83656484,608.0219119,0.29010581,277.5530212,238.0258762,0.770991258,29.5778137,139.7677997,23.11834921,117.1313459,31.02685761,89.54723111,110.4150461,0,25.48695256,1.602414204,136.7252459,67.91493603,1.71721737,60.61915052
VC_0014,6.248649956,18.1191515,0.72844093,2.79359911,23.82557622,13.84586142,3.104806485,40.13632627,49.13374459,8.007486229,118.2476375,65.75918044,1.644585563,19.25840205,94.18643329,16.3800255,1.284732546,46.58011149,0,67.90953165,77.14212536,0,89.94446514,19.46671359,9.419259311,16.81906431,20.39483309,48.03449098,35.60714131,48.54834848,34.54332336,113.299035,0.380983516,77.56820097,81.91662885,90.1002758,58.44809606,0,25.30512173,42.8905196,64.68249763,1.118007111,1.090125771,0,40.51067805,0,14.16520944,0,14.88986336,15.98354931,20.93165958,24.70526561,35.05609846,0,32.21809956,58.55292796,0.199288765,36.86280205,0,0,0,0,0,0,48.41751597,0,164.7354645,54.89868181,22.9471699,46.04990355,63.53074719,31.08957046,36.04695401,0,85.34282254,36.60376296,1.661986929,48.18922414,53.24523027,29.16591502,27.10932073,54.22143152,18.54613555,137.1172379,0,16.83044845,0.969489563,130.5737927,17.8146077,0.22331691,152.3228441
VC_0016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.179759442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VC_0017,1.217118703,4.570291196,1.028864646,10.78081132,8.33712591,3.312628351,2.256079219,1.529657045,8.684013951,0.628236441,12.35599001,62.6226381,49.67576356,40.69880193,24.63460848,25.0692376,0.581896642,38.24084019,0,37.417324,55.3289985,0,47.80396896,34.42565646,15.20574796,50.6220481,39.96075782,58.4316155,236.3099193,27.98743716,40.60918197,53.81882324,0,60.06951246,78.60668965,98.30173292,43.12229021,0.216726288,39.23691323,82.56918588,113.6295007,149.6556816,150.849678,27.26913696,49.09661266,0,35.50539347,0,53.83819333,18.26982922,11.27199213,47.87785123,10.08299227,0,4.293340128,18.50439786,0,9.446084196,0,0,0,1.256275748,0,1.186223347,26.84420383,0.463435687,164.3001155,60.85896515,29.39897164,55.18977868,37.18975884,46.2822977,11.13696788,3.471958571,31.41659043,23.24673479,6.217069164,24.70535908,42.28484632,100.0685326,57.83517062,73.87670503,18.252973,109.1320823,0,118.2743645,5.109313903,82.910181,15.0062629,0.262282243,49.03484435
VC_0018,13.61449726,0,0,11.51839595,5.135394162,0.306794581,0.210543511,0.577054431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.446252996,0,0,0,0,2.001571888,1.328124074,0,0,0,0.449955171,0,0,1.045174135,0,0.35373401,0.565348532,0,0,0,5.943379609,0,0,0,0,0,0,1.997695921,0,0.463211779,0,0,0,0,0,4.048073356,0,0,0.198509728,0,0,1.991238693,5.177684438,0,0,18.94339498,37.53034322,20.97716998,6.281951912,9.782870099,0,0,0.417931987,0.37317747,0,0.965101079,0,5.973137859,1.191901141,9.751898818,0.433619535,0,0.380410185,1.071710981,0,4.856284102,1.91969021,0.779152008
VC_0019,29.39313322,52.63495606,31.36093295,80.87354852,101.5274478,46.84708588,82.9400762,145.1860094,26.75103906,3.109800691,77.29499251,19.6678155,49.93676369,17.08560382,36.22106554,13.91237234,3.614038731,44.58288751,4.027085866,42.95981809,51.34892321,3.118493713,47.01664217,48.20878827,41.14117458,19.53215841,52.81371815,92.12341083,45.43011464,85.31543029,127.1250168,67.90824885,0.800762864,63.70892022,52.52018803,64.45372498,89.42892963,6.930464386,44.24678941,56.51506541,58.32353511,18.12521491,22.8994932,48.4692933,101.4783278,4.396436923,51.03531134,0.610942375,40.7401522,71.0917168,39.23526673,59.13914531,40.02518562,0,28.65662543,40.14871665,1.178099748,43.57444292,50.61259848,14.82185613,11.89308795,43.5275977,6.513899376,32.96718006,63.56194148,17.66654671,63.98486279,62.72373213,156.6901562,266.0344876,151.5148293,84.15374957,51.29367666,4.764211367,55.56567981,43.93465576,5.550398653,33.7068321,136.6654384,81.83161949,90.62384022,76.21449302,207.4677418,42.16769614,4.518418742,30.69427558,4.762841482,44.03379909,25.11853408,3.721717747,53.37623822
VC_0021,5.537888432,31.17743017,13.32830245,40.34279546,76.35813622,22.70923314,14.2189805,45.64314497,15.00052379,2.226297505,19.09289668,16.86258319,3.615874982,3.094431208,23.89333344,9.369366289,11.44738585,37.52303046,62.04779958,37.97546965,50.10207554,32.2682452,47.49902153,77.34742585,10.17170438,10.92488867,13.73179507,23.06073514,13.45826851,26.46468833,44.63283774,37.56658101,1.541375947,42.50800761,18.30001815,37.07964635,26.89563815,1.825121526,10.27066347,26.82305109,28.86587814,8.854275834,15.32102477,33.3285887,29.20438029,4.168101009,12.40210583,0,4.508153158,23.16281816,13.49692784,12.49234962,9.883639705,1.148508298,9.234933561,11.29319434,1.532222579,11.50721224,3.092117828,7.457641294,5.672756265,11.71631808,1.507184279,14.18147935,66.23461582,10.00012356,172.7599487,60.67119967,22.18803083,59.80479486,34.04242046,18.73768663,97.62040892,2.513658105,169.1993859,79.29126404,3.331162779,31.67223373,147.3024869,63.30369626,168.7531991,73.33050955,166.7886648,52.30116466,0,24.3032419,1.338647323,18.05333134,25.54515956,1.672330587,33.28007181
VC_0022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.131309997,0,0,0,0,0,0,0,0,0,0,2.523234836,0
VC_0024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238477433,0,0.143641522,0,0,0,0.278931063,0.735825419,0.364542792,0.164361613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.815445104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VC_0026,12.29900095,19.37136951,46.9753038,66.41736506,99.87869339,57.1156663,51.30425189,67.97731733,9.567764101,0.439855179,13.69580747,10.1027008,2.482563025,2.605887037,32.24942559,10.20422628,25.19340054,18.05982337,30.01175954,19.29120742,8.525287769,22.10119197,7.29934295,34.741122,4.167326882,15.87616517,18.10525447,12.61469748,6.60803142,50.76972373,103.1955072,26.02233588,0,27.92147638,14.4660346,29.44138987,43.71180401,2.583078476,15.81840437,24.05690155,22.51622004,1.750618293,2.949703728,21.09093906,12.9716512,5.01370442,3.118673372,1.747556128,22.30482557,30.68395459,20.53079803,15.61649969,31.50204784,5.489382776,29.74574703,28.06550448,1.651311074,25.00340299,12.25665346,4.809221905,0.47132791,20.41398081,0.895870126,18.45689882,9.340927444,23.01805317,42.3253356,12.93760346,15.91675256,36.31826216,39.58492405,15.78197223,10.54015673,6.103158428,105.5191806,85.94614681,6.516430705,65.09499392,234.3286965,106.6451401,170.6406214,121.4123669,161.994371,90.74985834,0.770191178,26.79377935,11.86942041,16.39214165,25.50425808,16.78640704,25.00304909
VC_0027,43.79527428,6.424904711,1.315861802,32.60564237,38.61023623,18.88337491,17.45013793,6.169500654,17.93069768,0,48.62439172,77.28573202,67.67456235,50.75499928,101.1383786,60.16886834,3.100593398,37.29001611,3.463006429,75.80905647,38.26322981,3.116906553,35.65678157,11.39218085,14.27750367,29.26102626,11.21872345,3.543199631,2.056743417,3.27823744,23.04685475,15.53175565,0,14.05242997,23.74098418,18.8442822,36.80319846,0,25.51980185,22.70857183,33.97426635,44.07739792,22.61812582,25.05793809,25.87976648,0.544087857,18.93674257,2.295262155,36.75465369,28.79054816,3.477600242,19.72589351,16.59785028,0,14.06792694,23.37901117,0.225252437,14.05488895,5.616033307,13.90466293,0.361829907,78.221151,5.212914249,12.97535856,22.20802559,0.673070098,2.67712031,23.05299694,11.29518473,13.26640894,11.50545531,42.17406637,0.659989588,0.534605116,0.305862486,24.53399603,1.975790951,19.58210233,18.42531535,38.56182675,19.74550504,24.60582396,8.630380289,61.58095145,0,21.04267974,6.20137562,53.94546965,4.607093357,10.96610833,13.05235613
VC_0028,0,5.24259663,0,3.971390891,2.094922699,0.794947363,0.706519574,1.549390348,9.613478012,7.687710361,49.29493199,117.2259072,149.7427373,54.50896371,0.954729221,0.770562414,0,15.57967374,0,5.009607259,26.14735105,0,23.15229203,10.84292005,2.47184767,39.6125877,3.986532555,0,9.341038004,0,1.14133161,0,0,9.489452507,19.32330825,13.04214457,19.02008025,2.448952862,18.70697035,25.51627595,28.23065713,4.527885531,2.01378137,15.0223266,25.77163688,11.919819,20.02110388,0.230276953,0.581354409,7.560378084,0.372868592,0,64.48192107,6.765245406,14.66363331,109.136752,5.28923547,26.02772921,0,0,0,25.96641891,1.009364899,0.172992239,5.307775038,0,0,6.46336491,0,0,0,0.597403696,0.180766263,0,0,90.31591949,0.291624043,6.375236897,41.33622291,18.10588673,211.1506812,33.4397784,95.51166671,64.8179132,0,2.624724091,0,0,0,0,0
VC_0029,38.50153734,17.5021643,13.80185703,52.25956901,38.87169449,27.05288173,28.61106803,3.951109495,15.6390857,2.152600643,23.88484755,12.9804192,9.377227754,7.919535641,36.64172459,17.03554362,1.2940937,19.16337515,0,48.63995561,54.77968296,0,110.8867174,16.44629918,5.844062073,4.409864583,13.99139331,27.96975224,36.84967528,37.90607335,22.14704645,21.70873611,0,29.7636927,21.78829088,27.66154514,43.44227927,0,17.41813982,44.84802905,37.09924302,4.543065098,10.60847489,61.77759765,12.68451203,0.23685066,11.06820381,0,19.69991544,19.22699652,20.07972688,32.03072943,11.44055997,0,6.594988801,29.2651962,0.348068511,35.92750288,73.29014632,53.57355614,0.894036695,0,0.802720938,0,31.29235741,0.408697362,146.9276628,38.057108,17.41285228,34.71080466,98.3110072,42.80685511,25.69666756,0,79.50143483,29.16360379,8.498255919,14.78438702,25.93537668,127.6029264,56.42070483,41.4629632,14.54293859,141.4635505,0,3.020324619,0.53332358,65.85981682,4.104869947,0,26.45660234
VC_0030,15.82855304,2.055668867,8.431838574,14.33593463,19.75875122,7.751349039,6.516741075,0,4.483911875,0.831163685,17.29323026,49.77602868,59.60246529,42.84753434,3.235071183,1.292918024,0,24.11121824,0,27.07794135,18.80021011,0,15.63263501,13.25929631,0.554325393,65.83850642,0.801631014,4.146299441,15.2158704,7.297239258,31.62008576,138.1744046,0,22.43791067,8.024788206,9.352158703,51.3018616,0,17.34709048,17.81741791,17.47374802,3.943765722,1.829567874,27.99789799,13.79895912,0,5.615789884,0,21.79694373,69.02935992,8.59017974,9.812346921,30.10593582,0,11.47191963,52.75558442,0,13.04182224,0,0,0,2.094947745,0.659022148,0,13.7631918,0,15.75505006,21.12260971,13.18398007,22.85026958,5.547374877,14.1114532,1.647854534,0,1.221268836,48.25684712,0,3.989227911,21.68706021,6.453975029,43.43387332,13.86689959,126.2688621,72.41384169,0,8.536347282,0,17.1114583,0.769469855,0,2.352890412
VC_0031,22.72498975,4.930534221,1.205661533,15.04283973,22.55371274,8.89246521,9.161026544,11.79943718,16.43551707,0.190218891,45.83847684,82.51644018,96.13577279,60.48178877,106.0215065,58.89770403,0.538252645,32.34624448,0,68.85056453,25.31988442,0.680451758,23.47353665,11.76899243,6.902700352,22.26292867,5.353769216,2.089384208,1.84496796,8.522339449,17.55014026,8.807722957,0,8.063238944,19.19606415,12.52821137,27.79768332,0,15.36994194,17.38045321,24.99240905,36.66768087,22.78254951,29.42131141,24.19207226,0,17.61048921,0,28.15682984,22.47527105,4.380274829,18.37901517,10.30279081,0,6.538987463,27.95855125,0,14.96313109,5.467927857,14.45485065,0.78900393,9.743195901,0.617447388,3.445479003,17.0633534,0,0.786178022,28.32711994,15.62761518,22.50006536,8.904556679,35.02266696,0.820897536,0,0.809817287,14.32040597,0.638389399,9.122573544,13.24825795,17.90947745,11.04176281,11.5150029,7.597584293,54.43914526,0,7.969750836,2.153328605,48.69197716,0.251089043,4.912890555,10.89281413
VC_0033,20.5893721,7.389677702,0.81861143,40.78996422,30.89713935,15.87857186,25.37002984,13.76892604,17.81077437,0.168242445,47.41901712,76.00324165,75.05123384,43.23803937,43.83182356,34.10256523,0.197473308,25.39216584,0,51.37609492,22.62818972,0.101188174,21.89093378,7.525882576,8.775785541,18.07060325,6.848410207,3.30413671,2.611613268,3.771727371,16.59228057,10.49890377,0,11.97483339,31.10731494,14.69105885,25.88733073,0,15.15975674,14.85703044,20.25423196,31.47587104,19.49198507,12.43434234,19.37050114,0,12.16464502,0,23.75393569,10.18389196,2.217494458,14.90891996,8.647404946,0,7.656932424,22.34634213,0,11.58282948,1.582557565,4.105558906,0,6.51705123,0.152909997,1.032231949,16.30214547,0,1.154659575,25.1447219,13.04714608,19.65291982,8.685439595,31.45498038,0.293981899,0,0.811799567,16.64832259,1.63695645,19.04238518,10.74915315,28.00390684,12.90409875,19.87380258,5.032909561,43.98389629,0,12.97519149,0.570685555,48.40165258,3.06122725,1.075674048,11.44364094
VC_0035,0,0,0.220278102,0.239213778,0,0.191235015,4.54975226,1.579499209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238231593,0.239927595,0.317470476,0,0,6.389315774,0,0,0,0,0.311785035,0,0.242012311,0,0.959139554,0.618278642,0.480762003,0,0.653484821,0.745740377,2.908330563,0.531580221,0,3.981112834,1.401317668,9.017196795,6.700942076,5.273884298,0.876882946,2.918159053,4.147663983,0,0.773816595,1.09822984,0,0.27397006,0.683885635,0.197897203,0,0.36868942,0,0,0,0.77667079,0.256296073,32.16633629,0.52330512,3.408537077,0,1.409980642,0.720629577,0,0,0,0.250990631,0.529417927,0.251110327,0,0,0.632345137,0,0,0.506849686,0
VC_0036,12.63333575,18.99410485,17.98784761,28.61285003,25.45250209,6.792120941,24.11648985,30.09683427,8.762757794,2.485269328,19.78001345,17.03607225,2.832997081,9.063677999,5.535151118,2.208628123,1.157818948,19.1216483,0,26.71486876,17.68829616,0.30578728,23.77646294,13.71371763,15.47271277,8.743063159,34.64029447,28.19969975,20.06053402,65.36721196,14.73209015,55.60431386,2.51816885,36.40641131,23.80455432,35.77062071,53.55156824,0.347044178,17.28707064,24.73316463,26.44047455,12.0879205,13.93345929,27.20319367,18.53841243,0.882519445,12.17735903,0,15.11310539,29.97175444,17.89831673,16.80311946,11.15362048,0.277210985,14.28316734,22.81474326,0.32197527,15.75119372,2.00555939,1.07058987,0.212942739,21.8666256,0,9.875139761,67.59912991,0,99.80990227,32.96355681,32.60547335,69.19261325,40.96476249,26.04819919,105.5892166,0,126.2783038,59.44748469,2.551606165,46.08981202,44.28940262,37.97852927,52.66655329,49.39502449,31.72115123,35.17576205,0,14.38375908,0,40.23876121,16.15439195,0,106.6475965
VC_0037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.91481764,0,0,0,0,1.467135889,0,6.861276092,1.066245677,1.033162555,0,0,0,0,0,0,0,0,0,0,5.88318651,0.19855258,1.214404143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161730502,0,0,0,1.78812481,0,4.12469172,0,0,0,1.525744438,0,0,0,0
VC_0039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.388656881,3.790966864,0,0.782458503,0,0.384351887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191811463,0,0,2.803800743,0,0,49.97068763,0,0,0,0,0,0,0,0
VC_0040,0,15.15910903,1.271164713,10.28033765,10.54901895,5.577110026,3.575226212,6.254674475,10.2992281,0.202940692,14.80511087,18.26357417,58.97807435,21.93966874,14.57948702,9.316241442,0,27.53233132,0,11.25210719,15.72858058,0,15.28629585,14.09348533,20.46911389,16.34812452,16.9587963,6.418476955,73.64728117,3.183713497,53.36192556,9.874608991,0,19.33250689,19.1753572,21.10784322,18.06754234,0,19.15651936,32.80141428,28.83831551,42.09727764,63.23437701,8.378541732,30.1156637,0,16.59303614,0,85.39672842,13.04986438,9.165763671,47.82654373,9.905065947,0,4.696132295,31.08241195,0,19.74017599,1.282044891,0.57150305,0,0,0,0,58.23158112,0,28.99169854,35.15974132,8.670107289,12.20536176,41.20009126,36.8951243,42.28229098,2.103818556,26.90164545,11.20070935,2.713528647,31.4843986,18.64777174,42.55852311,26.29162582,45.44458079,13.94697257,196.9224019,0,4.634210901,0,14.05053974,8.287425069,0.196415232,10.88246112
VC_0041,10.48652797,20.13436218,2.801778347,69.83732737,79.53252845,11.29652373,20.89353811,6.213531106,23.31058075,1.774920325,9.6297311,28.38594246,0.296350176,6.257348967,10.91497776,5.343588963,0.56038312,4.409649678,0,25.52130845,7.324994685,0,12.23440098,1.157875332,3.020004272,0.983236211,5.677718225,13.30432483,4.042222885,30.91602149,8.820061254,32.35340247,0,14.44330037,7.660373431,7.103861766,2.301687942,0,0.296724186,3.512526124,5.32172939,1.817734689,1.069069981,6.87197251,11.76519534,0,3.258588712,0,0.379384317,5.675457065,0.678164657,1.489293244,2.080263433,0,0.993049963,13.55552547,0.193047733,5.650091834,0,0,0.905748327,0.12010725,0,0,31.75956378,1.70997917,67.37095778,40.82748844,8.528975708,24.66519995,13.66756806,9.777600717,61.47670337,0,112.5099206,14.79277743,2.51961599,48.17427966,7.31253737,41.97835937,24.23679088,43.36590813,2.000612147,43.03856076,0,4.070819809,0,44.03277113,2.319423164,0,16.82507875
VC_0044,0,20.74786167,2.239676628,3.929589624,35.39009229,31.50126791,3.492824226,22.39617853,2.717235396,0.242941754,5.511762119,2.960967187,1.854089136,0.788013181,0.372986655,0.302691884,9.310240472,6.711078765,11.62665224,3.87516623,5.328775345,16.19845016,5.825268831,13.54638671,0.258067808,42.46731963,2.570955885,0.94621234,15.88471771,1.427160979,13.19883347,12.32798952,0.579726656,23.68837292,39.20313691,31.95024702,23.55297261,0.404002519,5.33595887,19.21523735,22.10854188,4.944918955,8.038531885,0.162388385,77.13380255,0,47.89258538,0,5.365160969,10.28158475,8.459373703,14.15035314,3.85722376,0,0.373837695,5.390528169,0,0.969527914,0,0,0,0,3.683647149,0,39.32042847,30.80159803,1.179897997,11.03703861,1.47974747,0,1.999087384,1.926328675,100.946395,11.80286861,20.6299068,58.23864066,1.910869488,1.73018673,157.1462812,10.51879532,78.79079431,9.46996339,243.7899277,10.5269893,1.414559036,9.707495295,13.61844235,0.947606266,15.65495344,15.75994627,1.38078051
VC_0045,0,0,0,6.01603774,36.50021705,16.99936644,2.395501381,3.338715399,3.722497279,0.187667681,25.88456885,8.293591666,22.7774326,2.439546986,0,0,30.38731611,2.231190266,14.73951706,0.723279142,1.374447691,12.74893045,0.938249395,51.98380188,0,11.9661514,0,0.822046342,6.239161589,0.85060188,41.8502604,3.054847766,0,11.10907937,16.90959547,17.00779512,16.36291136,0,9.018983291,16.85734465,18.54266963,1.14341868,1.688090025,2.411554514,4.475734988,0,1.652013914,0,4.631516804,25.79068695,0.523319801,0,4.915200332,0,2.153399008,10.48740287,0,3.226806533,0.846592783,0,0,0,0,0,55.16834782,2.975583613,0,2.724919396,0.303688612,0.693740445,6.862262439,1.376602662,70.83005587,3.728192292,0.821573444,43.73107126,1.318964705,1.676393317,97.45688201,19.3685419,95.03411802,12.70310363,150.9152892,10.86983695,0.14584376,9.170463032,0.672322596,2.525310684,19.47489908,0.784655558,9.06343084
VC_0046,44.58694825,15.87203066,27.43709492,47.43179112,45.25661276,13.45862589,72.69410212,35.04868284,26.63975502,1.290353931,20.90375485,3.38822695,7.876447452,2.389958071,42.15909619,68.72475767,0,31.09471062,0,58.09033357,10.39795347,0,9.075276677,0,23.20143584,3.534489353,2.774962274,7.51073583,3.775951603,16.96480434,4.926561542,9.947350882,0,22.82826873,28.36215263,17.80463268,0.306036556,0,4.898436152,5.007231982,3.853520316,3.550686891,1.945531226,6.357444887,0.180436945,0,0.38975868,0,13.99566113,1.736403254,0.144055946,15.31722589,0.266131025,0,1.180995271,13.18543634,0,11.1633705,0,0,0,0,0,0,0.568010881,0,0,7.828709105,2.747022023,4.174068992,0.074134357,6.362035725,0,0,0,1.067851837,0,4.672091422,0.99086933,5.203705983,1.28544271,4.315859505,0.850423412,3.626919655,0,0,0,9.552404329,0,0,4.191421061
VC_0047,0,1.055356099,1.414968742,21.53155754,27.31838384,13.07223175,11.58582751,1.690767099,6.636813576,0.325451757,20.22595614,20.35113737,1.815345249,7.054923871,19.55670886,6.660817376,0.420976419,17.17091463,0,15.49985913,7.044990098,0,6.410989631,7.009665337,1.347718416,11.91760517,0.60072778,0.916256377,72.90834954,0.296633894,18.64312115,9.261306939,1.081800365,4.931451898,4.592903163,7.582314835,54.2779735,0,31.80821016,47.65535124,47.37303287,11.89981784,23.84621575,29.78953744,9.390891908,0,14.46798651,0,13.47238484,13.63625207,2.627950011,2.980873322,4.612808423,0,5.222644096,9.307500944,0.225111663,15.54414987,36.86563053,40.7533461,0,3.620933317,0,0,22.36614003,0,10.93542204,30.52402205,0.797250277,1.918654506,20.21897067,13.84598468,32.64901894,0,6.031990808,9.89397493,1.812138795,0,8.514592643,28.69384118,22.26324431,13.29364206,12.61639455,33.04397623,0,4.550777169,0,2.390764718,10.35053371,0,0
VC_0048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294540378,0,0.570389967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.958293641,0,1.476794745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VC_0050,0,0.713279744,0.647719596,7.105182117,0,0.212334519,0,0,10.80651785,7.930889041,4.705250518,4.960805574,0.731934399,2.791229416,0.761033449,1.454182636,0,22.90162471,0,11.5798301,10.85253255,0,12.59325602,1.483070207,1.372698463,2.309735746,2.518943496,4.831011294,16.93575037,1.617338284,1.392286616,137.9511922,0,21.34129053,16.13449602,8.789334595,3.775074789,0,7.219922879,13.78658879,11.27323106,3.722311989,5.347568113,36.90748353,4.728974483,0,4.785592246,0,15.61842784,0,0.121564309,0.89092565,3.12848366,0,0.495680663,1.999863037,0,1.897367986,41.96970942,18.81506414,13.83703693,0,0,0,24.82897386,0,31.92953684,49.17086487,8.99414054,15.72987519,10.3565947,19.43808058,39.58285004,0,65.69945266,25.92185166,3.955284341,28.14746331,4.304062337,63.35884108,26.21588809,39.89117376,1.345201965,19.04382084,0,9.982996881,0,19.41601648,5.461287759,0,14.26708121
VC_0051,0,0,0,0,0,0,0,6.526635163,1.183569066,1.088981693,0.243129835,0,0,0,0,0,0.180412704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VC_0052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163788728,0,0,0,1.923283162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VC_0053,0,2.01873165,0.245607526,0.494545782,8.003317765,0.385093527,0,1.095128791,2.5643945,0.367270281,3.991386019,15.93275136,22.34454756,4.48774908,1.498520686,0.561329657,0,17.30481068,0,5.722503578,6.433447418,0,6.687767804,8.252843335,0.303002082,16.84674019,0.308363295,0,0.859193677,0,1.710342758,16.86214246,0,7.40322911,12.81603178,22.86132295,8.995746708,0,1.185729711,30.55753416,36.36926748,5.887304058,4.79333256,5.936033165,51.9397413,0,22.27412343,0,9.9613002,5.334317207,9.35687932,7.946593983,0.59184304,0,0,7.881292207,0,2.721622471,7.746891607,2.958598994,0,0,0,0,66.9679644,0,0,45.1810899,5.96350344,14.10892499,50.57423651,7.138476115,24.10613787,0,0.488425327,4.448995908,0.202264691,1.254069734,11.15094335,6.539147873,34.7439539,6.040496621,6.713841867,82.1107336,0,16.61692361,0,14.58922441,0.240533833,0,0
